period,CCALX,DFSTX,FSMDX,FSSNX,FTIHX,FXAIX,FXNAX,JVMRX,OTCKX,PHIYX,PTRQX,RERGX,RFDTX,RFETX,RFFTX,RFGTX,RFHTX,RFITX,RFJTX,RFKTX,RFTTX,RFUTX,RLLGX,RRCTX,UGLSX,VEIRX
2012-04-01,,13.81984806060791,8.80593490600586,8.586015701293945,,39.216888427734375,8.950592994689941,7.728838920593262,,4.889609336853027,9.231131553649902,27.361120223999023,6.24739408493042,6.269909381866455,6.243861198425293,6.281666278839111,6.357410907745361,6.217686176300049,6.063448429107666,7.866875648498535,5.828792572021484,,23.568618774414062,6.187252044677734,17.743988037109375,26.57520294189453
2012-05-01,,12.922374725341797,8.211344718933105,8.018465042114258,,36.989601135253906,9.030898094177246,7.194977283477783,,4.810083866119385,9.24087142944336,24.556819915771484,5.892796516418457,5.88397216796875,5.85679292678833,5.889060974121094,5.959672927856445,5.827481269836426,5.830722808837891,7.3714799880981445,5.663305759429932,,21.74817657470703,5.909824848175049,16.629819869995117,25.088069915771484
2012-06-01,,13.413558959960938,8.39950942993164,8.353175163269043,,38.51331329345703,9.04460620880127,7.376976013183594,,4.915462017059326,9.323528289794922,25.788488388061523,6.099107265472412,6.105411529541016,6.078881740570068,6.11069393157959,6.184202671051025,6.051368713378906,5.994258403778076,7.64890193939209,5.804275989532471,,22.24576759338379,6.090474605560303,17.174739837646484,26.102760314941406
2012-07-01,,13.359131813049316,8.462532997131348,8.305187225341797,,38.82282257080078,9.170140266418457,7.425509452819824,,4.9991278648376465,9.505009651184082,26.27558708190918,6.189370632171631,6.19398832321167,6.16137170791626,6.193013668060303,6.2676005363464355,6.134527683258057,6.076028823852539,7.754585266113281,5.883954048156738,,22.318584442138672,6.18079948425293,17.242855072021484,26.85261344909668
2012-08-01,,13.827974319458008,8.72722339630127,8.576406478881836,,39.931732177734375,9.173968315124512,7.656039714813232,,5.056408405303955,9.562012672424316,26.693099975585938,6.292525768280029,6.301544666290283,6.275589466094971,6.313328266143799,6.3894877433776855,6.249670505523682,6.151506423950195,7.899900913238525,5.945245742797852,,22.93146324157715,6.264671325683594,17.617488861083984,27.144834518432617
2012-09-01,,14.248109817504883,8.90872573852539,8.862287521362305,,40.961551666259766,9.192357063293457,7.777371406555176,,5.1198954582214355,9.651444435119629,27.681224822998047,6.427918434143066,6.4533891677856445,6.427877426147461,6.465303421020508,6.543451309204102,6.396795749664307,6.239565372467041,8.091455459594727,6.018795013427734,,23.872028350830078,6.37435245513916,18.035911560058594,27.566951751708984
2012-10-01,,14.102088928222656,8.817974090576172,8.664368629455566,,39.98760223388672,9.148713111877441,7.759171009063721,,5.160449981689453,9.72658920288086,27.688175201416016,6.402127742767334,6.421754837036133,6.396151542663574,6.433642387390137,6.511375904083252,6.371208667755127,6.22698450088501,8.051823616027832,6.012665271759033,,23.70818519592285,6.354997634887695,17.73912239074707,27.556320190429688
2012-11-01,,14.266840934753418,8.96922492980957,8.715683937072754,,40.4381217956543,9.214634895324707,7.856235980987549,,5.207117557525635,9.763670921325684,28.45362091064453,6.479495525360107,6.504004001617432,6.484986782073975,6.5222930908203125,6.601187705993652,6.454367160797119,6.28359317779541,8.16411304473877,6.055569171905518,,23.89629554748535,6.419514179229736,18.074832916259766,27.648950576782227
2012-12-01,,13.833596229553223,9.044852256774902,8.906268119812012,,40.52641677856445,9.193757057189941,8.062500953674316,,5.261175632476807,9.720592498779297,28.655420303344727,6.369893550872803,6.390120029449463,6.389805316925049,6.439974784851074,6.517791748046875,6.377606391906738,6.076028823852539,8.078243255615234,5.841050624847412,,24.18756675720215,6.271124362945557,17.77318000793457,27.58356475830078
2013-01-01,,15.643908500671387,9.79553508758545,9.592826843261719,,42.91420364379883,9.14177417755127,8.654810905456543,,5.330374717712402,9.8001708984375,30.356260299682617,6.810887336730957,6.863377571105957,6.84799861907959,6.894195556640625,6.975507736206055,6.82403564453125,6.486038684844971,8.628364562988281,6.2091240882873535,,25.876379013061523,6.672189235687256,18.993925094604492,29.2913875579834
2013-02-01,,15.799761772155762,9.933500289916992,9.696855545043945,,43.50416946411133,9.18994426727295,8.801403045654297,8.08751392364502,5.357409477233887,9.84260368347168,29.944305419921875,6.850795269012451,6.9025983810424805,6.887242794036865,6.933257579803467,7.015103816986084,6.863481521606445,6.512244701385498,8.682589530944824,6.241063117980957,,26.185239791870117,6.705517768859863,19.063535690307617,29.90644645690918
2013-03-01,,16.559551239013672,10.355062484741211,10.150118827819824,,45.12861251831055,9.198514938354492,9.131224632263184,8.349339485168457,5.400823593139648,9.85747241973877,30.107669830322266,7.0237274169921875,7.085620403289795,7.070380210876465,7.115538597106934,7.199886798858643,7.0475592613220215,6.636725425720215,8.906261444091797,6.349659442901611,,26.883270263671875,6.845492839813232,19.486173629760742,30.73015594482422
2013-04-01,,16.426475524902344,10.48536205291748,10.112964630126953,,45.77513885498047,9.285842895507812,9.14954662322998,8.349339485168457,5.4947285652160645,10.02407169342041,31.151742935180664,7.203311443328857,7.275181293487549,7.260056495666504,7.310842514038086,7.397867202758789,7.231637954711914,6.780859470367432,9.1502685546875,6.477418422698975,,27.3774471282959,7.005465507507324,19.55081558227539,31.755233764648438
2013-05-01,,17.270858764648438,10.715303421020508,10.514214515686035,,47.071659088134766,9.115561485290527,9.51601791381836,8.56752872467041,5.448696613311768,9.808758735656738,30.832124710083008,7.256520748138428,7.334010601043701,7.318921089172363,7.3824543952941895,7.470458984375,7.303953170776367,6.774307727813721,9.238382339477539,6.445478439331055,,28.06311798095703,7.018796443939209,19.824283599853516,32.17531967163086
2013-06-01,,17.212400436401367,10.53901481628418,10.402754783630371,,46.43818664550781,8.968405723571777,9.47326374053955,8.523890495300293,5.3176751136779785,9.530728340148926,29.887489318847656,7.130147933959961,7.209814071655273,7.194650650024414,7.252251625061035,7.33847188949585,7.172469615936279,6.669482707977295,9.075711250305176,6.349659442901611,,27.204484939575195,6.912148952484131,19.481203079223633,31.799453735351562
2013-07-01,,18.495264053344727,11.197502136230469,11.20250415802002,,48.566001892089844,8.984865188598633,10.090156555175781,8.989358901977539,5.412478446960449,9.607300758361816,31.151742935180664,7.416152477264404,7.517031669616699,7.508599281311035,7.57124662399292,7.661840438842773,7.494605541229248,6.866029262542725,9.482390403747559,6.5029706954956055,,28.711727142333984,7.138775825500488,20.271787643432617,33.50905227661133
2013-08-01,,17.870290756225586,10.897364616394043,10.843547821044922,,47.39081573486328,8.92439079284668,9.760332107543945,8.923903465270996,5.376527309417725,9.514760971069336,30.626148223876953,7.269824028015137,7.366692066192627,7.358165740966797,7.421514987945557,7.5100555419921875,7.343398094177246,6.748101234436035,9.285826683044434,6.407150745391846,,28.236083984375,7.005465507507324,20.053010940551758,32.32265090942383
2013-09-01,,18.931440353393555,11.39759635925293,11.539029121398926,,48.87612533569336,9.029077529907227,10.18177318572998,9.403916358947754,5.427567005157471,9.65027904510498,32.742706298828125,7.58243465423584,7.700056552886963,7.69173526763916,7.766550540924072,7.8598198890686035,7.685257911682129,6.9643025398254395,9.719619750976562,6.573237895965576,,30.268388748168945,7.258755683898926,21.10712432861328,32.99662399291992
2013-10-01,,19.59905433654785,11.805476188659668,11.830683708190918,,50.8592529296875,9.093748092651367,10.597107887268066,9.622105598449707,5.546769142150879,9.799325942993164,33.95014572143555,7.841831684112549,7.974592208862305,7.9729814529418945,8.04648494720459,8.143592834472656,7.967948913574219,7.154298305511475,10.072074890136719,6.74571418762207,,30.74403190612793,7.485383033752441,21.9722900390625,34.556400299072266
2013-11-01,,20.5192928314209,11.99787425994873,12.309295654296875,,52.682064056396484,9.05817699432373,10.884176254272461,9.87665843963623,5.568185329437256,9.748729705810547,34.62488555908203,7.981509208679199,8.1314697265625,8.129955291748047,8.215746879577637,8.315176010131836,8.132305145263672,7.239467620849609,10.282191276550293,6.790430068969727,,31.460590362548828,7.5853657722473145,22.509292602539062,35.380367279052734
2013-12-01,,20.23213005065918,12.182574272155762,12.369123458862305,,53.723873138427734,8.997982025146484,11.073517799377441,10.283943176269531,5.589122295379639,9.733424186706543,34.82374954223633,7.941601753234863,8.098786354064941,8.110334396362305,8.189706802368164,8.301977157592773,8.119156837463379,7.056024074554443,10.261857986450195,6.483806610107422,,30.447526931762695,7.492048740386963,22.320348739624023,34.96559143066406
2014-01-01,,20.079391479492188,12.114935874938965,12.203178405761719,,52.145538330078125,9.14480972290039,11.071121215820312,10.058481216430664,5.622467994689941,9.844278335571289,33.84344482421875,7.942517280578613,8.087462425231934,8.075946807861328,8.159146308898926,8.260236740112305,8.0794677734375,7.215888977050781,10.209738731384277,6.784825325012207,,31.484161376953125,7.554324150085449,22.07035255432129,34.74299240112305
2014-02-01,,20.997922897338867,12.817476272583008,12.77994441986084,,54.52930450439453,9.188592910766602,11.577766418457031,10.63304328918457,5.732293128967285,9.960411071777344,35.792762756347656,8.276294708251953,8.448988914489746,8.450638771057129,8.539106369018555,8.644590377807617,8.45588207244873,7.440323829650879,10.687997817993164,6.967103004455566,,33.22859573364258,7.821188449859619,23.182584762573242,36.17586898803711
2014-03-01,,21.09247589111328,12.786251068115234,12.696467399597168,,54.991207122802734,9.167057037353516,11.765412330627441,10.34939956665039,5.74235725402832,9.954797744750977,35.51942825317383,8.262669563293457,8.428903579711914,8.43056583404541,8.519107818603516,8.617618560791016,8.428995132446289,7.453924179077148,10.653339385986328,6.987356185913086,,32.37907028198242,7.828030586242676,22.823793411254883,36.750186920166016
2014-04-01,,20.488557815551758,12.715998649597168,12.210769653320312,,55.14790725708008,9.242945671081543,11.590274810791016,10.131211280822754,5.770256519317627,10.050520896911621,35.454689025878906,8.296730041503906,8.455682754516602,8.450638771057129,8.539106369018555,8.637846946716309,8.4491605758667,7.508333683013916,10.681066513061523,7.054868221282959,,31.451738357543945,7.882772445678711,22.2343692779541,37.6396369934082
2014-05-01,,20.603469848632812,12.997014999389648,12.309426307678223,,56.685752868652344,9.351062774658203,11.85297966003418,10.291214942932129,5.816174030303955,10.209468841552734,36.22435760498047,8.480646133422852,8.649834632873535,8.658056259155273,8.745750427246094,8.85362434387207,8.657532691955566,7.644353866577148,10.944453239440918,7.169636249542236,,32.21046447753906,8.033310890197754,22.772544860839844,38.20673751831055
2014-06-01,,21.53630828857422,13.348287582397461,12.863424301147461,,57.86222839355469,9.35507869720459,12.153214454650879,10.53122329711914,5.850332260131836,10.227865219116211,36.569618225097656,8.596446990966797,8.783733367919922,8.791875839233398,8.892403602600098,8.99522876739502,8.798689842224121,7.719165802001953,11.124664306640625,7.237146854400635,,33.3972053527832,8.12226676940918,23.30047035217285,38.709537506103516
2014-07-01,,20.289220809936523,13.025893211364746,12.183862686157227,,56.79344940185547,9.326151847839355,11.91552734375,10.393037796020508,5.7702789306640625,10.202282905578613,35.82154083251953,8.467022895812988,8.636445999145508,8.637983322143555,8.725752830505371,8.833396911621094,8.63736629486084,7.630751609802246,10.916728973388672,7.156133651733398,,32.17155456542969,8.012784004211426,22.88018035888672,37.99614334106445
2014-08-01,,21.251178741455078,13.653645515441895,12.795731544494629,,59.345218658447266,9.434905052185059,12.3846435546875,10.880324363708496,5.877124309539795,10.347600936889648,36.080482482910156,8.67818832397461,8.877463340759277,8.885549545288086,8.979060173034668,9.089630126953125,8.892791748046875,7.78717565536499,11.235565185546875,7.304656505584717,,33.13132858276367,8.197535514831543,23.88477325439453,39.36112976074219
2014-09-01,24.951709747314453,20.065656661987305,13.198527336120605,12.023244857788086,,58.51277542114258,9.374347686767578,11.890508651733398,10.603951454162598,5.753191947937012,10.236769676208496,35.03029251098633,8.521517753601074,8.703394889831543,8.704894065856934,8.792413711547852,8.900825500488281,8.704584121704102,7.6783599853515625,11.006834983825684,7.196639060974121,,31.730579376220703,8.067525863647461,23.57212257385254,38.50800704956055
